RENEWABLE_perc,NUCLEAR,HYDRO_perc,STORAGE,IMPORTS_perc,SOLAR_perc,LOW_CARBON,BIOMASS_perc,HYDRO,STORAGE_perc,WIND_EMB,WIND_perc,IMPORTS,LOW_CARBON_perc,GAS,COAL_perc,CARBON_INTENSITY,COAL,FOSSIL,ZERO_CARBON_perc,FOSSIL_perc,GENERATION_perc,GENERATION,DATETIME,OTHER,NUCLEAR_perc,ZERO_CARBON,WIND_EMB_perc,BIOMASS,GAS_perc,OTHER_perc,WIND,SOLAR,RENEWABLE
29.9,4009.0,1.2,258,2.1,0.0,18068.0,7.2,458,0.7,1652.0,23.7,790.0,47.6,18541.0,0.0,211.0,0.0,18541.0,46.3,48.9,100.0,37928.0,2026-01-19T21:00:00,529.0,10.6,16416.0,4.4,2712.0,48.9,1.4,8979.0,0.0,11347.0
32.7,4010.0,1.2,290,2.0,0.0,18685.0,7.4,443,0.8,1672.0,26.1,746.0,51.0,16890.0,0.0,199.0,0.0,16890.0,49.7,46.1,100.0,36620.0,2026-01-19T21:30:00,299.0,11.0,17013.0,4.6,2715.0,46.1,0.8,9555.0,0.0,11960.0
36.1,4011.0,1.2,148,2.1,0.0,19422.0,7.7,407,0.4,1672.0,29.7,748.0,55.2,14791.0,0.0,183.0,0.0,14791.0,54.1,42.0,100.0,35208.0,2026-01-19T22:00:00,247.0,11.4,17750.0,4.7,2712.0,42.0,0.7,10472.0,0.0,12699.0
39.7,4010.0,1.2,142,2.3,0.0,19962.0,8.1,401,0.4,1698.0,33.0,758.0,59.9,12422.0,0.0,165.0,0.0,12422.0,59.2,37.3,100.0,33319.0,2026-01-19T22:30:00,177.0,12.0,18264.0,5.1,2709.0,37.3,0.5,11002.0,0.0,13243.0
42.0,3506.0,1.1,0,3.3,0.0,19651.0,8.5,338,0.0,1733.0,35.6,1040.0,61.5,10916.0,0.0,151.0,0.0,10916.0,61.4,34.2,100.0,31953.0,2026-01-19T23:00:00,346.0,11.0,17918.0,5.4,2713.0,34.2,1.1,11361.0,0.0,13432.0
44.2,3389.0,1.0,0,3.4,0.0,19854.0,8.7,326,0.0,1756.0,37.5,1066.0,63.7,9910.0,0.0,142.0,0.0,9910.0,63.9,31.8,100.0,31145.0,2026-01-19T23:30:00,315.0,10.9,18098.0,5.6,2713.0,31.8,1.0,11670.0,0.0,13752.0
44.9,3390.0,1.0,0,5.0,0.0,20354.0,8.5,314,0.0,1794.0,38.3,1586.0,64.1,9632.0,0.0,134.0,0.0,9632.0,65.4,30.3,100.0,31738.0,2026-01-20T00:00:00,166.0,10.7,18560.0,5.7,2708.0,30.3,0.5,12148.0,0.0,14256.0
45.8,3389.0,1.0,0,5.1,0.0,20990.0,8.3,312,0.0,1868.0,39.1,1650.0,64.5,9654.0,0.0,131.0,0.0,9654.0,65.9,29.7,100.0,32531.0,2026-01-20T00:30:00,237.0,10.4,19122.0,5.7,2714.0,29.7,0.7,12707.0,0.0,14887.0
44.8,3386.0,0.9,0,7.4,0.0,20919.0,8.2,312,0.0,1942.0,38.0,2450.0,63.2,9210.0,0.0,127.0,0.0,9210.0,66.1,27.8,100.0,33082.0,2026-01-20T01:00:00,503.0,10.2,18977.0,5.9,2715.0,27.8,1.5,12564.0,0.0,14818.0
46.1,3390.0,1.0,0,7.7,0.0,21067.0,8.3,312,0.0,1979.0,39.0,2511.0,64.8,8607.0,0.0,121.0,0.0,8607.0,68.2,26.5,100.0,32498.0,2026-01-20T01:30:00,312.0,10.4,19088.0,6.1,2699.0,26.5,1.0,12687.0,0.0,14978.0
45.9,3391.0,0.9,0,8.6,0.0,20949.0,8.2,280,0.0,2005.0,38.9,2784.0,64.5,8405.0,0.0,119.0,0.0,8405.0,68.4,25.9,100.0,32487.0,2026-01-20T02:00:00,349.0,10.4,18944.0,6.2,2649.0,25.9,1.1,12624.0,0.0,14909.0
46.3,3390.0,0.9,0,8.7,0.0,21054.0,8.2,278,0.0,2047.0,39.1,2806.0,65.0,8187.0,0.0,117.0,0.0,8187.0,69.0,25.3,100.0,32399.0,2026-01-20T02:30:00,352.0,10.5,19007.0,6.3,2655.0,25.3,1.1,12684.0,0.0,15009.0
47.2,3391.0,0.9,0,8.3,0.0,21276.0,8.4,278,0.0,2099.0,39.8,2661.0,66.2,7862.0,0.0,114.0,0.0,7862.0,70.0,24.4,100.0,32163.0,2026-01-20T03:00:00,364.0,10.5,19177.0,6.5,2709.0,24.4,1.1,12799.0,0.0,15176.0
48.4,3389.0,0.9,0,8.3,0.0,21506.0,8.5,278,0.0,2152.0,40.8,2638.0,67.6,7287.0,0.0,108.0,0.0,7287.0,71.6,22.9,100.0,31805.0,2026-01-20T03:30:00,374.0,10.7,19354.0,6.8,2717.0,22.9,1.2,12970.0,0.0,15400.0
50.1,3389.0,0.9,0,4.7,0.0,21488.0,8.8,290,0.0,2215.0,41.9,1444.0,69.9,7404.0,0.0,112.0,0.0,7404.0,71.2,24.1,100.0,30720.0,2026-01-20T04:00:00,384.0,11.0,19273.0,7.2,2717.0,24.1,1.3,12877.0,0.0,15382.0
50.4,3390.0,0.9,0,4.4,0.0,21774.0,8.7,292,0.0,2298.0,42.0,1383.0,70.0,7590.0,0.0,113.0,0.0,7590.0,71.0,24.4,100.0,31124.0,2026-01-20T04:30:00,377.0,10.9,19476.0,7.4,2708.0,24.4,1.2,13086.0,0.0,15676.0
50.7,3387.0,1.0,0,1.1,0.0,22290.0,8.5,307,0.0,2391.0,42.2,348.0,69.8,8932.0,0.0,125.0,0.0,8932.0,68.1,28.0,100.0,31952.0,2026-01-20T05:00:00,382.0,10.6,19899.0,7.5,2712.0,28.0,1.2,13493.0,0.0,16191.0
50.2,3386.0,1.0,0,0.8,0.0,22683.0,8.2,324,0.0,2486.0,41.7,261.0,68.7,9685.0,0.0,130.0,0.0,9685.0,66.7,29.3,100.0,33030.0,2026-01-20T05:30:00,401.0,10.3,20197.0,7.5,2715.0,29.3,1.2,13772.0,0.0,16582.0
46.7,3383.0,1.3,0,0.9,0.0,22619.0,7.7,473,0.0,2588.0,38.0,305.0,63.9,12057.0,0.0,148.0,0.0,12057.0,61.6,34.1,100.0,35392.0,2026-01-20T06:00:00,411.0,9.6,20031.0,7.3,2716.0,34.1,1.2,13459.0,0.0,16520.0
44.2,3383.0,1.4,0,1.1,0.0,23006.0,7.1,553,0.0,2704.0,35.7,426.0,60.1,14408.0,0.0,162.0,0.0,14408.0,57.8,37.6,100.0,38285.0,2026-01-20T06:30:00,445.0,8.8,20302.0,7.1,2715.0,37.6,1.2,13651.0,0.0,16908.0
42.7,3385.0,1.5,0,1.9,0.0,23539.0,6.6,617,0.0,2829.0,34.2,776.0,57.6,16145.0,0.0,168.0,0.0,16145.0,55.5,39.5,100.0,40896.0,2026-01-20T07:00:00,436.0,8.3,20710.0,6.9,2710.0,39.5,1.1,13998.0,0.0,17444.0
42.7,3387.0,1.2,0,1.3,0.0,23973.0,6.5,519,0.0,2959.0,34.4,552.0,57.3,16845.0,0.0,170.0,0.0,16845.0,54.8,40.3,100.0,41827.0,2026-01-20T07:30:00,457.0,8.1,21014.0,7.1,2708.0,40.3,1.1,14400.0,0.0,17878.0
42.9,3388.0,1.1,0,2.8,0.0,24632.0,6.3,475,0.0,3117.0,34.5,1196.0,57.0,16939.0,0.0,166.0,0.0,16939.0,55.3,39.2,100.0,43210.0,2026-01-20T08:00:00,443.0,7.8,21496.0,7.2,2712.0,39.2,1.0,14921.0,19.0,18532.0
43.5,3383.0,1.0,0,3.0,0.9,25066.0,6.2,456,0.0,3315.0,34.0,1298.0,57.5,16786.0,0.0,164.0,0.0,16786.0,55.3,38.5,100.0,43605.0,2026-01-20T08:30:00,454.0,7.8,21364.0,7.6,2711.0,38.5,1.0,14814.0,387.0,18972.0
43.6,3388.0,1.1,0,4.1,2.5,25599.0,6.1,475,0.0,3511.0,32.2,1846.0,57.2,16854.0,0.0,161.0,0.0,16854.0,54.8,37.7,100.0,44751.0,2026-01-20T09:00:00,453.0,7.6,20971.0,7.8,2712.0,37.7,1.0,14396.0,1117.0,19499.0
45.2,3391.0,1.1,0,4.3,4.0,26445.0,5.9,479,0.0,3658.0,32.0,1928.0,58.6,16290.0,0.0,154.0,0.0,16290.0,55.6,36.1,100.0,45119.0,2026-01-20T09:30:00,456.0,7.5,20989.0,8.1,2671.0,36.1,1.0,14448.0,1798.0,20383.0
47.3,3401.0,0.8,0,5.4,5.9,27414.0,5.9,380,0.0,3765.0,32.2,2418.0,60.7,14894.0,0.0,142.0,0.0,14894.0,57.7,33.0,100.0,45194.0,2026-01-20T10:00:00,468.0,7.5,20968.0,8.3,2649.0,33.0,1.0,14538.0,2681.0,21364.0
48.9,3402.0,0.8,0,5.5,6.7,28187.0,5.9,370,0.0,3851.0,32.9,2492.0,62.3,14120.0,0.0,136.0,0.0,14120.0,59.4,31.2,100.0,45277.0,2026-01-20T10:30:00,478.0,7.5,21318.0,8.5,2665.0,31.2,1.1,14881.0,3018.0,22120.0
50.3,3405.0,0.9,0,5.5,7.9,29010.0,5.8,390,0.0,3949.0,32.9,2508.0,63.6,13598.0,0.0,131.0,0.0,13598.0,60.4,29.8,100.0,45605.0,2026-01-20T11:00:00,490.0,7.5,21449.0,8.7,2656.0,29.8,1.1,14998.0,3612.0,22949.0
52.1,3404.0,0.8,0,5.7,8.9,29892.0,5.7,376,0.0,4080.0,33.5,2608.0,65.3,12777.0,0.0,124.0,0.0,12777.0,62.1,27.9,100.0,45776.0,2026-01-20T11:30:00,499.0,7.4,21731.0,8.9,2621.0,27.9,1.1,15330.0,4081.0,23867.0
51.9,3403.0,0.8,0,6.3,8.0,30078.0,5.6,352,0.0,4213.0,34.0,2913.0,64.9,12868.0,0.0,124.0,0.0,12868.0,62.3,27.7,100.0,46376.0,2026-01-20T12:00:00,517.0,7.3,22139.0,9.1,2611.0,27.7,1.1,15773.0,3726.0,24064.0
52.3,3403.0,0.8,0,6.2,7.8,30527.0,5.6,359,0.0,4316.0,34.6,2893.0,65.1,12915.0,0.0,124.0,0.0,12915.0,62.7,27.6,100.0,46866.0,2026-01-20T12:30:00,531.0,7.3,22570.0,9.2,2606.0,27.6,1.1,16202.0,3641.0,24518.0
51.6,3401.0,0.8,0,6.7,7.3,30049.0,5.3,357,0.0,4415.0,34.0,3154.0,64.1,13121.0,0.0,125.0,0.0,13121.0,61.9,28.0,100.0,46870.0,2026-01-20T13:00:00,546.0,7.3,22196.0,9.4,2484.0,28.0,1.2,15954.0,3438.0,24164.0
51.1,3404.0,0.7,0,6.9,6.5,29907.0,5.2,351,0.0,4534.0,34.2,3268.0,63.5,13475.0,0.0,127.0,0.0,13475.0,61.6,28.6,100.0,47086.0,2026-01-20T13:30:00,436.0,7.2,22295.0,9.6,2437.0,28.6,0.9,16103.0,3078.0,24066.0
51.0,3397.0,0.8,0,6.6,5.1,29595.0,5.3,366,0.0,4644.0,35.2,3064.0,63.6,13474.0,0.0,128.0,0.0,13474.0,61.9,29.0,100.0,46534.0,2026-01-20T14:00:00,401.0,7.3,22585.0,10.0,2445.0,29.0,0.9,16377.0,2366.0,23753.0
50.4,3395.0,0.8,0,6.6,3.2,29084.0,5.4,378,0.0,4717.0,36.2,3040.0,63.2,13576.0,0.0,129.0,0.0,13576.0,62.3,29.5,100.0,46012.0,2026-01-20T14:30:00,312.0,7.4,22909.0,10.3,2489.0,29.5,0.7,16647.0,1458.0,23200.0
50.4,3389.0,0.9,0,5.9,1.5,28609.0,5.6,383,0.0,4764.0,37.5,2668.0,63.6,13240.0,0.0,129.0,0.0,13240.0,62.8,29.4,100.0,45004.0,2026-01-20T15:00:00,487.0,7.5,23173.0,10.6,2537.0,29.4,1.1,16864.0,672.0,22683.0
48.4,3388.0,0.9,0,5.7,0.4,27928.0,5.7,388,0.0,4801.0,36.6,2608.0,61.6,13923.0,0.0,136.0,0.0,13923.0,60.7,30.7,100.0,45361.0,2026-01-20T15:30:00,902.0,7.5,22937.0,10.6,2575.0,30.7,2.0,16586.0,190.0,21965.0
46.9,3391.0,1.0,138,7.0,0.0,27896.0,5.8,444,0.3,4810.0,35.3,3238.0,60.0,14823.0,0.0,139.0,0.0,14823.0,60.0,31.9,100.0,46516.0,2026-01-20T16:00:00,559.0,7.3,23074.0,10.3,2697.0,31.9,1.2,16404.0,12.0,21808.0
46.4,3397.0,1.0,440,6.8,0.0,28415.0,5.7,466,0.9,4776.0,34.6,3256.0,59.1,15335.0,0.0,142.0,0.0,15335.0,59.1,31.9,100.0,48048.0,2026-01-20T16:30:00,1042.0,7.1,23639.0,9.9,2718.0,31.9,2.2,16618.0,0.0,22300.0
46.2,3403.0,1.0,740,4.8,0.0,29110.0,5.9,476,1.5,4710.0,34.2,2368.0,59.0,16215.0,0.0,149.0,0.0,16215.0,57.7,32.9,100.0,49343.0,2026-01-20T17:00:00,1650.0,6.9,24400.0,9.5,2909.0,32.9,3.3,16872.0,0.0,22798.0
45.8,3402.0,1.0,746,4.6,0.0,29365.0,6.4,514,1.5,4633.0,34.0,2282.0,59.0,16539.0,0.0,150.0,0.0,16539.0,57.7,33.2,100.0,49752.0,2026-01-20T17:30:00,1566.0,6.8,24732.0,9.3,3167.0,33.2,3.1,16903.0,0.0,22796.0
46.7,3401.0,1.1,746,3.0,0.0,29436.0,6.8,519,1.5,4575.0,34.7,1464.0,60.5,16515.0,0.0,151.0,0.0,16515.0,58.3,33.9,100.0,48668.0,2026-01-20T18:00:00,1253.0,7.0,24861.0,9.4,3310.0,33.9,2.6,16885.0,0.0,22725.0
47.5,3401.0,1.0,638,2.9,0.0,29407.0,6.9,497,1.3,4559.0,35.6,1384.0,61.5,16221.0,0.0,148.0,0.0,16221.0,59.4,33.9,100.0,47792.0,2026-01-20T18:30:00,780.0,7.1,24848.0,9.5,3319.0,33.9,1.6,16993.0,0.0,22687.0
47.4,3401.0,1.1,156,1.9,0.0,28908.0,7.1,492,0.3,4569.0,36.2,912.0,61.7,16285.0,0.0,151.0,0.0,16285.0,58.8,34.8,100.0,46840.0,2026-01-20T19:00:00,735.0,7.3,24339.0,9.8,3323.0,34.8,1.6,16967.0,0.0,22184.0
48.7,3404.0,1.1,144,2.0,0.0,28956.0,7.3,485,0.3,4580.0,37.2,926.0,63.4,15306.0,0.0,145.0,0.0,15306.0,60.7,33.5,100.0,45640.0,2026-01-20T19:30:00,452.0,7.5,24376.0,10.0,3348.0,33.5,1.0,16995.0,0.0,22204.0
49.9,3399.0,1.0,144,4.0,0.0,28862.0,7.6,426,0.3,4578.0,38.3,1758.0,65.1,13353.0,0.0,132.0,0.0,13353.0,64.0,30.1,100.0,44303.0,2026-01-20T20:00:00,330.0,7.7,24284.0,10.3,3349.0,30.1,0.7,16966.0,0.0,22114.0
51.0,3402.0,0.9,70,4.7,0.0,28647.0,7.8,399,0.2,4555.0,39.3,2032.0,66.7,11980.0,0.0,124.0,0.0,11980.0,66.3,27.9,100.0,42921.0,2026-01-20T20:30:00,262.0,7.9,24092.0,10.6,3350.0,27.9,0.6,16871.0,0.0,21895.0
53.8,3401.0,0.9,0,3.6,0.0,28335.0,8.4,374,0.0,4513.0,41.6,1446.0,70.6,10075.0,0.0,113.0,0.0,10075.0,69.8,25.1,100.0,40107.0,2026-01-20T21:00:00,251.0,8.5,23822.0,11.3,3350.0,25.1,0.6,16697.0,0.0,21584.0
55.6,3398.0,0.9,0,3.6,0.0,28090.0,8.7,362,0.0,4464.0,43.0,1394.0,73.2,8568.0,0.0,103.0,0.0,8568.0,72.7,22.3,100.0,38359.0,2026-01-20T21:30:00,307.0,8.9,23626.0,11.6,3355.0,22.3,0.8,16511.0,0.0,21337.0
57.8,3401.0,0.9,0,5.1,0.0,27937.0,8.5,346,0.0,4436.0,44.9,1890.0,75.5,6890.0,0.0,89.0,0.0,6890.0,76.7,18.6,100.0,36986.0,2026-01-20T22:00:00,269.0,9.2,23501.0,12.0,3154.0,18.6,0.7,16600.0,0.0,21382.0
59.9,3400.0,0.9,0,5.5,0.0,27576.0,7.9,309,0.0,4448.0,46.6,1954.0,77.3,5872.0,0.0,79.0,0.0,5872.0,79.1,16.5,100.0,35654.0,2026-01-20T22:30:00,252.0,9.5,23128.0,12.5,2808.0,16.5,0.7,16611.0,0.0,21368.0
59.9,3398.0,0.8,0,9.0,0.0,26954.0,6.6,299,0.0,4463.0,46.4,3194.0,76.1,4998.0,0.0,70.0,0.0,4998.0,81.1,14.1,100.0,35405.0,2026-01-20T23:00:00,259.0,9.6,22491.0,12.6,2353.0,14.1,0.7,16441.0,0.0,21203.0
60.6,3401.0,0.8,0,9.4,0.0,26257.0,5.7,293,0.0,4438.0,46.9,3230.0,76.1,4587.0,0.0,67.0,0.0,4587.0,81.4,13.3,100.0,34487.0,2026-01-20T23:30:00,413.0,9.9,21819.0,12.9,1958.0,13.3,1.2,16167.0,0.0,20898.0
60.2,3399.0,0.8,0,10.1,0.0,25965.0,5.8,275,0.0,4372.0,46.6,3440.0,75.9,4359.0,0.0,64.0,0.0,4359.0,81.9,12.7,100.0,34190.0,2026-01-21T00:00:00,426.0,9.9,21593.0,12.8,1988.0,12.7,1.2,15931.0,0.0,20578.0
59.2,3400.0,0.9,0,10.0,0.0,25812.0,6.0,295,0.0,4275.0,45.9,3454.0,75.1,4585.0,0.0,67.0,0.0,4585.0,80.8,13.3,100.0,34373.0,2026-01-21T00:30:00,522.0,9.9,21537.0,12.4,2061.0,13.3,1.5,15781.0,0.0,20351.0
58.9,3401.0,0.9,0,10.3,0.0,25373.0,6.1,290,0.0,4152.0,45.7,3492.0,75.0,4734.0,0.0,67.0,0.0,4734.0,81.0,14.0,100.0,33829.0,2026-01-21T01:00:00,230.0,10.1,21221.0,12.3,2056.0,14.0,0.7,15474.0,0.0,19916.0
58.9,3400.0,0.8,0,10.5,0.0,25057.0,6.2,276,0.0,4013.0,46.0,3494.0,75.3,4337.0,0.0,65.0,0.0,4337.0,81.7,13.0,100.0,33258.0,2026-01-21T01:30:00,370.0,10.2,21044.0,12.1,2060.0,13.0,1.1,15308.0,0.0,19597.0
58.9,3398.0,0.8,0,10.9,0.0,24662.0,6.3,275,0.0,3877.0,46.2,3542.0,75.7,4062.0,0.0,64.0,0.0,4062.0,82.5,12.5,100.0,32598.0,2026-01-21T02:00:00,332.0,10.4,20785.0,11.9,2062.0,12.5,1.0,15050.0,0.0,19202.0
58.6,3402.0,0.8,0,11.0,0.0,24388.0,6.4,266,0.0,3762.0,46.1,3544.0,75.5,4040.0,0.0,64.0,0.0,4040.0,82.5,12.5,100.0,32300.0,2026-01-21T02:30:00,328.0,10.5,20626.0,11.6,2059.0,12.5,1.0,14899.0,0.0,18927.0
58.4,3402.0,0.8,0,11.1,0.0,23890.0,6.5,265,0.0,3664.0,46.0,3492.0,75.6,3870.0,0.0,62.0,0.0,3870.0,82.8,12.3,100.0,31581.0,2026-01-21T03:00:00,330.0,10.8,20225.0,11.6,2039.0,12.3,1.0,14519.0,0.0,18448.0
58.4,3394.0,0.9,0,11.2,0.0,23497.0,6.3,265,0.0,3576.0,46.1,3494.0,75.6,3759.0,0.0,61.0,0.0,3759.0,83.0,12.1,100.0,31073.0,2026-01-21T03:30:00,323.0,10.9,19921.0,11.5,1949.0,12.1,1.0,14313.0,0.0,18154.0
57.3,3396.0,0.9,0,11.3,0.0,23038.0,6.4,265,0.0,3473.0,45.2,3494.0,74.8,3955.0,0.0,65.0,0.0,3955.0,82.0,12.8,100.0,30816.0,2026-01-21T04:00:00,329.0,11.0,19565.0,11.3,1978.0,12.8,1.1,13926.0,0.0,17664.0
56.5,3392.0,0.9,0,11.5,0.0,22710.0,6.8,265,0.0,3337.0,44.7,3494.0,74.4,3958.0,0.0,66.0,0.0,3958.0,81.8,13.0,100.0,30510.0,2026-01-21T04:30:00,348.0,11.1,19373.0,10.9,2080.0,13.0,1.1,13636.0,0.0,17238.0
54.9,3395.0,0.9,0,11.4,0.0,22602.0,7.9,271,0.0,3203.0,43.5,3494.0,74.0,4092.0,0.0,69.0,0.0,4092.0,81.3,13.4,100.0,30563.0,2026-01-21T05:00:00,375.0,11.1,19399.0,10.5,2426.0,13.4,1.2,13307.0,0.0,16781.0
52.9,3400.0,1.0,0,11.0,0.0,23052.0,8.8,330,0.0,3114.0,42.1,3486.0,72.4,4884.0,0.0,78.0,0.0,4884.0,79.1,15.3,100.0,31819.0,2026-01-21T05:30:00,398.0,10.7,19938.0,9.8,2807.0,15.3,1.3,13401.0,0.0,16845.0
50.2,3401.0,1.9,0,10.4,0.0,23478.0,9.5,632,0.0,3063.0,39.2,3508.0,69.8,6240.0,0.0,93.0,0.0,6240.0,75.4,18.6,100.0,33637.0,2026-01-21T06:00:00,411.0,10.1,20415.0,9.1,3193.0,18.6,1.2,13189.0,0.0,16884.0
47.5,3404.0,1.8,182,10.3,0.0,23542.0,9.4,640,0.5,3034.0,36.6,3647.0,66.6,7716.0,0.0,107.0,0.0,7716.0,71.5,21.8,100.0,35356.0,2026-01-21T06:30:00,450.0,9.6,20508.0,8.6,3336.0,21.8,1.3,12946.0,0.0,16802.0
45.1,3402.0,1.6,304,12.6,0.0,23341.0,9.1,599,0.8,3025.0,34.5,4627.0,63.4,8378.0,0.0,114.0,0.0,8378.0,69.7,22.8,100.0,36790.0,2026-01-21T07:00:00,444.0,9.2,20316.0,8.2,3335.0,22.8,1.2,12676.0,0.0,16604.0
45.6,3400.0,1.6,364,12.1,0.0,23891.0,8.9,614,1.0,3033.0,34.9,4560.0,63.5,8688.0,0.0,114.0,0.0,8688.0,69.5,23.1,100.0,37604.0,2026-01-21T07:30:00,465.0,9.0,20858.0,8.1,3338.0,23.1,1.2,13142.0,0.0,17153.0
45.7,3398.0,1.7,292,13.7,0.0,24611.0,8.6,667,0.7,3061.0,35.4,5374.0,62.9,8680.0,0.0,122.0,0.0,8680.0,70.2,22.2,100.0,39113.0,2026-01-21T08:00:00,448.0,8.7,21547.0,7.8,3350.0,22.2,1.1,13840.0,3.0,17863.0
45.8,3395.0,1.7,0,14.0,0.2,24806.0,8.5,669,0.0,3124.0,36.0,5538.0,62.9,8666.0,0.0,122.0,0.0,8666.0,70.3,22.0,100.0,39461.0,2026-01-21T08:30:00,451.0,8.6,21615.0,7.9,3350.0,22.0,1.1,14201.0,67.0,18061.0
44.9,3396.0,1.7,216,17.7,0.5,25578.0,7.9,730,0.5,3243.0,34.5,7408.0,61.0,8515.0,0.0,132.0,0.0,8515.0,71.2,20.3,100.0,41940.0,2026-01-21T09:00:00,438.0,8.1,22133.0,7.7,3333.0,20.3,1.0,14458.0,202.0,18849.0
45.6,3398.0,1.7,0,17.6,0.9,26181.0,7.8,717,0.0,3425.0,35.0,7520.0,61.4,8477.0,0.0,130.0,0.0,8477.0,71.5,19.9,100.0,42608.0,2026-01-21T09:30:00,429.0,8.0,22376.0,8.0,3333.0,19.9,1.0,14928.0,380.0,19450.0
46.9,3397.0,1.3,0,17.4,1.2,27073.0,7.7,575,0.0,3620.0,36.0,7552.0,62.4,8303.0,0.0,125.0,0.0,8303.0,72.4,19.2,100.0,43355.0,2026-01-21T10:00:00,427.0,7.8,22920.0,8.3,3332.0,19.2,1.0,15616.0,533.0,20344.0
48.1,3399.0,1.6,0,17.1,1.7,28104.0,7.5,715,0.0,3782.0,36.3,7604.0,63.3,8271.0,0.0,122.0,0.0,8271.0,73.1,18.6,100.0,44401.0,2026-01-21T10:30:00,422.0,7.7,23580.0,8.5,3331.0,18.6,0.9,16135.0,742.0,21374.0
48.4,3400.0,1.3,0,17.8,1.9,28248.0,7.5,574,0.0,3948.0,36.3,7924.0,63.5,7887.0,0.0,118.0,0.0,7887.0,73.8,17.7,100.0,44478.0,2026-01-21T11:00:00,419.0,7.6,23442.0,8.9,3323.0,17.7,0.9,16145.0,858.0,21526.0
48.9,3402.0,1.3,0,17.8,2.2,28545.0,7.4,567,0.0,4155.0,36.1,7936.0,64.0,7699.0,0.0,116.0,0.0,7699.0,74.3,17.3,100.0,44591.0,2026-01-21T11:30:00,412.0,7.6,23404.0,9.3,3316.0,17.3,0.9,16119.0,986.0,21827.0
49.4,3399.0,1.1,0,17.3,2.3,28869.0,7.4,482,0.0,4360.0,36.4,7728.0,64.4,7792.0,0.0,116.0,0.0,7792.0,74.1,17.4,100.0,44798.0,2026-01-21T12:00:00,409.0,7.6,23495.0,9.7,3323.0,17.4,0.9,16291.0,1014.0,22147.0
50.0,3405.0,1.0,0,17.1,2.1,29194.0,7.4,462,0.0,4524.0,36.8,7680.0,64.9,7694.0,0.0,115.0,0.0,7694.0,74.6,17.1,100.0,44970.0,2026-01-21T12:30:00,402.0,7.6,23731.0,10.1,3317.0,17.1,0.9,16547.0,939.0,22472.0
50.7,3404.0,1.3,24,16.6,1.8,29696.0,7.3,573,0.1,4696.0,37.2,7530.0,65.6,7642.0,0.0,115.0,0.0,7642.0,75.0,16.9,100.0,45272.0,2026-01-21T13:00:00,404.0,7.5,24179.0,10.4,3318.0,16.9,0.9,16860.0,821.0,22974.0
51.1,3405.0,1.3,0,16.4,1.5,29918.0,7.2,593,0.0,4908.0,37.5,7440.0,65.8,7736.0,0.0,115.0,0.0,7736.0,74.9,17.0,100.0,45494.0,2026-01-21T13:30:00,400.0,7.5,24333.0,10.8,3282.0,17.0,0.9,17053.0,677.0,23231.0
52.5,3403.0,1.4,160,13.3,1.3,29915.0,7.5,601,0.4,5025.0,38.2,5886.0,67.7,7959.0,0.0,111.0,0.0,7959.0,74.4,18.0,100.0,44162.0,2026-01-21T14:00:00,402.0,7.7,24335.0,11.4,3309.0,18.0,0.9,16862.0,555.0,23203.0
52.1,3406.0,1.4,0,13.2,1.1,29511.0,7.6,610,0.0,4941.0,38.4,5760.0,67.5,8042.0,0.0,112.0,0.0,8042.0,74.1,18.4,100.0,43715.0,2026-01-21T14:30:00,403.0,7.8,24110.0,11.3,3314.0,18.4,0.9,16780.0,460.0,22791.0
52.3,3408.0,1.4,128,11.6,0.5,29341.0,7.6,621,0.3,4839.0,38.9,5040.0,67.8,8476.0,0.0,103.0,0.0,8476.0,73.2,19.6,100.0,43270.0,2026-01-21T15:00:00,414.0,7.9,24281.0,11.2,3310.0,19.6,1.0,16814.0,221.0,22623.0
51.9,3401.0,1.5,370,11.5,0.1,29465.0,7.6,655,0.8,4900.0,38.2,5026.0,67.2,8908.0,0.0,105.0,0.0,8908.0,72.4,20.3,100.0,43831.0,2026-01-21T15:30:00,431.0,7.8,24500.0,11.2,3317.0,20.3,1.0,16757.0,65.0,22747.0
51.4,3403.0,1.6,520,12.0,0.0,29489.0,7.5,710,1.2,4999.0,37.3,5298.0,66.6,9014.0,0.0,111.0,0.0,9014.0,72.1,20.4,100.0,44264.0,2026-01-21T16:00:00,462.0,7.7,24481.0,11.3,3329.0,20.4,1.0,16519.0,9.0,22757.0
51.4,3409.0,1.6,866,11.9,0.0,29641.0,7.5,705,1.9,4986.0,36.7,5324.0,66.5,9106.0,0.0,111.0,0.0,9106.0,71.9,20.4,100.0,44584.0,2026-01-21T16:30:00,513.0,7.6,24655.0,11.2,3329.0,20.4,1.1,16346.0,0.0,22903.0
50.1,3421.0,1.6,976,12.9,0.0,29929.0,7.1,745,2.1,4909.0,35.8,5966.0,64.6,9878.0,0.0,110.0,0.0,9878.0,70.6,21.3,100.0,46334.0,2026-01-21T17:00:00,560.0,7.4,25020.0,10.6,3303.0,21.3,1.2,16575.0,0.0,23205.0
49.8,3416.0,1.6,884,13.3,0.0,29688.0,7.2,741,1.9,4844.0,35.8,6124.0,64.5,9660.0,0.0,109.0,0.0,9660.0,70.8,21.0,100.0,46053.0,2026-01-21T17:30:00,580.0,7.4,24844.0,10.5,3317.0,21.0,1.3,16486.0,0.0,22955.0
